56420-45-2	COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
531-95-3	Oc1ccc(cc1)[C@H]2COc3cc(O)ccc3C2
84611-23-4	OC(=O)CSCC(=O)NC1CCSC1=O
552-58-9	Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3
4430-36-8	CSCCCCN=C=S
114-07-8	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
16423-68-0	[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I
305-01-1	Oc1cc2OC(=O)C=Cc2cc1O
1806-98-0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C([O-])=O
50-50-0	C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O
140-67-0	COc1ccc(CC=C)cc1
50-27-1	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O
53-16-7	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O
58-54-8	CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl
74-55-5	CC[C@@H](CO)NCCN[C@@H](CC)CO
563-12-2	CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC
536-33-4	CCc1cc(ccn1)C(N)=S
80844-07-1	CCOc1ccc(cc1)C(C)(C)COCc2cccc(Oc3ccccc3)c2
91-53-2	CCOc1ccc2NC(C)(C)C=C(C)c2c1
103-36-6	CCOC(=O)\C=C\c1ccccc1
107-07-3	OCCCl
107-06-2	ClCCCl
107-21-1	OCCO
2807-30-9	CCCOCCO
1154-25-2	CCN(C(C)C)c1nc(N)c(nc1Cl)C(=O)N=C(N)N
128-53-0	CCN1C(=O)C=CC1=O
120-47-8	CCOC(=O)c1ccc(O)cc1
637-92-3	CCOC(C)(C)C
84226-12-0	CCN1CCC[C@H]1CNC(=O)c2c(O)c(CC)cc(Cl)c2OC
41340-25-4	CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12
470-82-6	CC12CCC(CC1)C(C)(C)O2
97-53-0	COc1cc(CC=C)ccc1O
5956-87-6	CN1C2N(CCc3c2[nH]c4ccccc34)C(=O)c5ccccc15
141732-76-5	141732-76-5Did not work
76824-35-6	NC(N)=Nc1scc(CSCCC(N)=N[S](N)(=O)=O)n1
4602-84-0	CC(C)=CCC\C(C)=C\CC\C(C)=C\CO
13058-04-3	CC(C)=CCC/C(C)=C/CC/C(C)=C/CO[P](O)(=O)O[P](O)(O)=O
24211-30-1	Cc1c(O)c(C)c2O[C@@H](CC(=O)c2c1O)c3ccc(O)cc3
72509-76-3	CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C
43210-67-9	COC(=O)Nc1[nH]c2cc(Sc3ccccc3)ccc2n1
122-14-5	CO[P](=S)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O
26129-32-8	CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(O)=O
65646-68-6	CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
437-38-7	CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3
55-38-9	CO[P](=S)(OC)Oc1ccc(SC)c(C)c1
51630-58-1	CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3
7705-08-0	[Cl-].[Cl-].[Cl-].[Fe+3]
3522-50-7	[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
16448-54-7	[Fe+3].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O
1309-37-1	O.[O--].[O--].[O--].[Fe+3].[Fe+3]
7758-94-3	O|[Fe++](|O)(|O)|O.[Cl-].[Cl-]
1135-24-6	COc1cc(\C=C\C(O)=O)ccc1O
480-49-9	CCCCC[C@@H](O)[C@@H]1[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@H](O)/C(=C/C=C/C=C/C=C/C=C/[C@H](O)[C@@H](C)OC1=O)C
98319-26-7	CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
120068-37-3	Nc1n(nc(C#N)c1[S](=O)C(F)(F)F)c2c(Cl)cc(cc2Cl)C(F)(F)F
528-48-3	Oc1ccc2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O
487-26-3	O=C1CC(Oc2ccccc12)c3ccccc3
525-82-6	O=C1C=C(Oc2ccccc12)c3ccccc3
5250-39-5	Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl
69806-50-4	CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1
86386-73-4	OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F
131341-86-1	FC1(F)Oc2cccc(c2O1)c3c[nH]cc3C#N
530-78-9	OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F
42835-25-6	CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(O)=O
1622-62-4	CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+]([O-])=O
206-44-0	c1ccc2c(c1)c3cccc4cccc2c34
86-73-7	C1c2ccccc2c3ccccc13
51-21-8	FC1=CNC(=O)NC1=O
5104-49-4	CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2
13311-84-7	CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O
66332-96-5	CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
93957-54-1	CC(C)n1c2ccccc2c(c3ccc(F)cc3)c1\C=C\[C@@H](O)C[C@H](O)CC(O)=O
54739-18-3	COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F
7554-65-6	Cc1c[nH]nc1
50-00-0	C=O
566-48-3	C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O
485-72-3	COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O
98048-97-6	CCC(=O)OC(O[P](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(O)=O)C3CCCCC3)C(C)C
9007-81-2	9007-81-2Did not work
9072-19-9	9072-19-9Did not work
3351-86-8	CC(=O)O[C@H]1CC(C)(C)[C](=[C]=[CH]C(\C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1
129453-61-8	C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S](=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
116355-83-0	CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(O)=O)C(O)=O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(O)=O)C(O)=O
67-45-8	[O-][N+](=O)c1oc(cc1)\C=N\N2CCOC2=O
23255-69-8	CC(=O)O[C@@H]1[C@@H](O)C2OC3C=C(C)C(=O)[C@@H](O)C3(CO)C1(C)C24CO4
536-69-6	CCCCc1ccc(nc1)C(O)=O
10138-52-0	[Cl-].[Cl-].[Cl-].[Gd+3]
7535-00-4	N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O
26566-61-0	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
548-83-4	Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccccc3)O
1617-55-6	O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3cc(O)c(O)c(O)c3
56-12-2	NCCCC(O)=O
62499-27-8	OC[C@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O
2753-30-2	CC(=O)OC1CC2C(C)(C)C(=O)C=CC2(C)C3CCC4(C)C(OC(=O)C5OC45C13C)c6cocc6
30562-34-6	30562-34-6Did not work
103882-84-4	[Cl-].NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F.[H+]
25812-30-0	Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1
24512-63-8	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]3[C@@H]1CC=C3CO
27741-01-1	OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H]3CC=C(CO)[C@@H]23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O
60976-49-0	Oc1cc(cc(O)c1O)C(=O)OC2OC3COC(=O)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5C(=O)OC6C3OC(=O)C7=CC(=O)[C@]8(O)Oc9c(O)c(O)cc(C(=O)OC26)c9[C@H]7C8(O)O
7614-21-3	CC(C)=CCC/C(C)=C/CC\C(C)=C\CC\C(C)=C\CO
6699-20-3	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO[P](O)(=O)O[P](O)(O)=O
6902-91-6	CC(C)=C1C\C=C(/C)CC\C=C(/C)CC1=O
1391-73-7	CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1
99796-69-7	CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(O)C(=O)OC6OC4(C(=O)O5)C12O
52705-93-8	CC(C[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]2CC[C@]3(C)C4CCC5C(C)(C)C(CC[C@]5(C)C4C[C@H](O)[C@@H]23)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C=C(C)C
52286-59-6	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]3C[C@]4(C)C(C[C@@H](O)[C@H]5[C@H](CC[C@@]45C)[C@](C)(CCC=C(C)C)O[C@@H]6O[C@H](CO)[C@@H](O)C(O)[C@H]6O)[C@@]7(C)CC[C@H](O)C(C)(C)[C@H]37)[C@H](O)[C@H](O)[C@H]1O
22427-39-0	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5[C@H](C[C@@]34C)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O
21187-98-4	Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CC3CCCC3C2
67-99-2	CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3
526-95-4	[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
91674-26-9	N[C@H]1[C@H](O)O[C@H](CO[S](O)(=O)=O)[C@@H](O)[C@@H]1O
70-18-8	NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
27025-41-8	NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
10238-21-8	COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3
56-81-5	OCC(O)CO
640-79-9	C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
471-53-4	CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O
1405-86-3	CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O)O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(O)=O)C(O)=O
1071-83-6	OC(=O)CNC[P](O)(O)=O
136194-77-9	Cn1c2ccccc2c3c1c4n(CCC#N)c5ccccc5c4c6CNC(=O)c36
7440-57-5	[Au]
17303-67-2	O=C1O[C@H](CC=C1)/C=C/c2ccccc2
126-07-8	COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O
147819-32-7	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC23SC2C4SC4(O)C=C3)NC(=O)[C@H](C)N)C(=O)N[C@@H](CCCCN)C(=O)N5CCC[C@H]5C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C=O)C(=O)N[C@@H](C)C(O)=O
52-86-8	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
151-67-7	FC(F)(F)C(Cl)Br
304-21-2	COC1=CC2=NC3=C(C)NCCC3=C2C=C1
442-51-3	COc1ccc2c([nH]c3c(C)nccc23)c1
14875-96-8	[Fe+4]|1|2|3|[N-]4C5C=C6[N-]|1C(=C(CCC(O)=O)C6C)C=C7[N-]|2C(=CC8[N-]|3C(=CC4C(C=C)C5C)C(C)C8C=C)C(C)C7CCC(O)=O
16009-13-5	[Fe+3].Cc1c2[n-]c(cc3nc(cc4[n-]c(cc5nc(c2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC(O)=O)c1CCC(O)=O
9005-49-6	CC(=O)NC1C(O)OC(CO[S](O)(=O)=O)C(OC2OC(C(OC3OC(CO)C(OC4OC(C(O)C(O)C4O[S](O)(=O)=O)C(O)=O)C(O[S](O)(=O)=O)C3N[S](O)(=O)=O)C(O)C2O[S](O)(=O)=O)C(O)=O)C1O
76-44-8	ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
1024-57-3	ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl
70563-58-5	70563-58-5Did not work
520-33-2	COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2
520-26-3	COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2
25637-99-4	BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1
118-74-1	Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
87-68-3	ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
5635-50-7	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
83509-42-6	CC[C@@H](C(C)C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C
454-28-4	NC(CCS)C(O)=O
35354-74-6	Oc1ccc(cc1CC=C)c2cc(CC=C)ccc2O
102518-79-6	C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(=C2)C
86-54-4	[H+].[Cl-].NNc1nncc2ccccc12
7647-01-0	[H+].[Cl-]
50-23-7	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
1333-74-0	[H]
123-31-9	Oc1ccc(O)cc1
118-42-3	CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
868-77-9	CC(=C)C(=O)OCCO
52806-53-8	CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O
127-07-1	NC(=O)NO
11079-53-1	CC(C)C(=O)[C@@]12C(=O)C(=C(O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O)CC=C(C)C
548-04-9	Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c56
482-36-0	OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@H]1O
7790-92-3	OCl
505-44-2	C[S](=O)CCCN=C=S
15687-27-1	CC(C)Cc1ccc(cc1)C(C)C(O)=O
489-32-7	COc1ccc(cc1)C2=C(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C(=O)c4c(O)cc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(CC=C(C)C)c4O2
58957-92-9	[Cl-].CC1OC(CC(N)C1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(C)=O.[H+]
3778-73-2	ClCCN[P]1(=O)OCCCN1CCCl
50-49-7	CN(C)CCCN1c2ccccc2CCc3ccccc13
99011-02-6	CC(C)Cn1cnc2c(N)nc3ccccc3c12
1330-78-5	Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1
482-44-0	CC(C)=CCOc1c2occc2cc3C=CC(=O)Oc13
24643-97-8	CCC1=C(C(C)c2cc(O)ccc12)c3ccc(O)cc3
487-94-5	[K+].[O-][S](=O)(=O)Oc1c[nH]c2ccccc12
479-41-4	O=C\1Nc2ccccc2C1=C/3Nc4ccccc4C3=O
87-51-4	OC(=O)Cc1c[nH]c2ccccc12
6917-35-7	OC1C(O)C(O)C(O)C(O)C1O
7553-56-2	II
144-48-9	NC(=O)CI
66108-95-0	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
36734-19-7	CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
138402-11-6	CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5
9004-66-4	9004-66-4Did not work
91-56-5	O=C1Nc2ccccc2C1=O
97-54-1	COc1cc(\C=C\C)ccc1O
25311-71-1	CCO[P](=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
26675-46-7	FC(F)OC(Cl)C(F)(F)F
55-91-4	CC(C)O[P](F)(=O)OC(C)C
961-29-5	Oc1ccc(cc1)/C=C/C(=O)c2ccc(O)cc2O
3344-12-5	CCOC(=O)CC(S[P](=O)(OC)SC)C(=O)OCC
54-85-3	NNC(=O)c1ccncc1
482-27-9	COc1c2occc2c(OC)c3C=CC(=O)Oc13
18181-80-1	CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2
7683-59-2	CC(C)NCC(O)c1ccc(O)c(O)c1
34123-59-6	CC(C)c1ccc(NC(=O)N(C)C)cc1
21637-25-2	OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O
120-58-1	C/C=C/c1ccc2OCOc2c1
4759-48-2	CC1=C(\C=C\C(C)=C\C=C\C(C)=C/C(O)=O)C(C)(C)CCC1
75695-93-1	COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C
84625-61-6	CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4
70288-86-7	CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C/C=C(C)/[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C/6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8C[C@@H](O[C@@H](C)[C@@H]8O)O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]\%10[C@@H](C)/C=C/C=C/%11CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C/C=C%10C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C
481-39-0	Oc1cccc2C(=O)C=CC(=O)c12
6894-43-5	C[C@@]12C=Cc3occc3[C@H]1CC[C@@]45C[C@@H](CC[C@@H]24)[C@@](O)(CO)C5
487-79-6	CC(=C)[C@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O
6740-88-1	CNC1(CCCCC1=O)c2ccccc2Cl
127191-97-3	CN(C(Cc1ccc(O[S](=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)[S](=O)(=O)c6cccc7cnccc67
139298-40-1	COc1ccc(cc1)[S](=O)(=O)N(CCO)c2ccccc2CN(C)C\C=C\c3ccc(Cl)cc3
108068-98-0	CCCCCCOC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35
126643-37-6	COC(=O)[C@]1(C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CN(C)C(=O)c6c7c8ccccc8n2c7c35)OC
75629-19-5	CC(C)=CCC1=C(Oc2c([C@H]3C=C(C)C[C@H]([C@@H]3C(=O)c4ccc(O)cc4O)c5ccc(O)cc5O)c(O)cc(O)c2C1=O)c6ccc(O)cc6O
143313-51-3	CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)NC(=O)[C@H](C)N[C@@H](CC(O)=O)C=O
133343-34-7	CC(C)C[C@H](O)[C@]1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(C)=O)C(O)=O
4618-18-2	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
303-34-4	CO[C@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@H](OC(=O)C(/C)=C\C)[C@@H]12)C(C)(C)O
126509-69-1	Clc1ccccc1C2CSC(/S2)=C(/C#N)n3ccnc3
8000-28-0	8000-28-0Did not work
75706-12-6	Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F
24697-74-3	COc1cc(cc(OC)c1O)C(=O)OCCCCN=C(N)N
87081-35-4	CCC(/C=C/[C@H]1OC(=O)C=C[C@@H]1C)=C/[C@H](C)C\C=C\C(C)=C\[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C\C(C)=C\C(O)=O
112809-51-5	N#Cc1ccc(cc1)C(n2cncn2)c3ccc(cc3)C#N
58-05-9	O.O.O.O.O.[Ca].NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1
71160-24-2	CCCCC/C=C/CC(O)/C=C/C=C/C=C/C(O)CCCC(O)=O
72025-60-6	CCCCC/C=C\C\C=C/C=C/C=C/[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O
24365-47-7	CC(C)C[C@H](NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C=O
53714-56-0	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5[nH]cnc5)NC(=O)C6CCC(=O)N6)C(C)C)C(C)C.CC(O)=O
137-58-6	CCN(CC)CC(=O)Nc1c(C)cccc1C
9005-53-2	9005-53-2Did not work
4431-01-0	CCC1(C)C2OC(=O)C3C=CCCC123
78-70-6	CC(C)=CCCC(C)(O)C=C
2197-37-7	CCCCC/C=C\C\C=C/CCCCCCCC(O)=O
56411-57-5	56411-57-5Did not work
7439-93-2	[Li]
7447-41-8	[Li+].[Cl-]
122021-74-3	[Mg++].Oc1ccc(CC(OC(=O)/C=C/c2ccc(O)c3OC(C(C(=O)OC(Cc4ccc(O)c(O)c4)C([O-])=O)c23)c5ccc(O)c(O)c5)C([O-])=O)cc1O
53179-11-6	[H+].[Cl-].CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
79794-75-5	CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24
545-47-1	CC(=C)[C@@H]1CC[C@]2(C)CCC3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
127-40-2	CC(=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)/C=C/C=C(C)/C=C/[C@H]2C(=C[C@H](O)CC2(C)C)C
502-65-8	CC(C)=CCC\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\CCC=C(C)C
7439-95-4	[Mg++]
7786-30-3	[Mg++].[Cl-].[Cl-]
528-43-8	Oc1ccc(CC=C)cc1c2cc(CC=C)ccc2O
121-75-5	CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC
10463-84-0	[Cl-].COc1cc(cc(OC)c1O)c2[o+]c3cc(O)cc(O)c3cc2O
8018-01-7	[Mn++].[Zn++].[S-]C(=S)NCCNC([S-])=S.[S-]C(=S)NCCNC([S-])=S
4773-96-0	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc3Oc4cc(O)c(O)cc4C(=O)c3c2O
6147-11-1	COc1c(O)cc2Oc3cc(O)c(CC=C(C)C)c(O)c3C(=O)c2c1CC=C(C)C
89226-50-6	[H+].[H+].[Cl-].[Cl-].COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OCCN3CCN(CC3)C(c4ccccc4)c5ccccc5)C
69-65-8	OCC(O)C(O)C(O)C(O)CO
52665-74-4	CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2=C(O)CCC2=O)[C@@H]3O[C@@H]3C1=O
31431-39-7	COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3
60-40-2	CNC1(C)C2CCC(C2)C1(C)C
569-65-3	Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1
71-58-9	C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(C)=O)C(C)=O)[C@@]4(C)CCC(=O)C=C14
